type,name,res_id,src,value,fuzzy
field,"calendar.rdate,date",0,Is Date,Весь день,0
field,"calendar.rdate,datetime",0,Date,Дата,0
field,"calendar.rdate,rec_name",0,Name,Наименование,0
field,"calendar.rrule,byday",0,By Day,По дням,0
field,"calendar.rrule,byhour",0,By Hour,По часам,0
field,"calendar.rrule,byminute",0,By Minute,По минутам,0
field,"calendar.rrule,bymonth",0,By Month,По месячно,0
field,"calendar.rrule,bymonthday",0,By Month Day,По дням месяца,0
field,"calendar.rrule,bysecond",0,By Second,По секундам,0
field,"calendar.rrule,bysetpos",0,By Position,По позиции,0
field,"calendar.rrule,byweekno",0,By Week Number,По номерам недель,0
field,"calendar.rrule,byyearday",0,By Year Day,По дням года,0
field,"calendar.rrule,count",0,Count,Количество,0
field,"calendar.rrule,freq",0,Frequency,Частота,0
field,"calendar.rrule,interval",0,Interval,Внутренний,0
field,"calendar.rrule,rec_name",0,Name,Наименование,0
field,"calendar.rrule,until",0,Until Date,До даты,0
field,"calendar.rrule,until_date",0,Is Date,Весь день,0
field,"calendar.rrule,wkst",0,Week Day,День недели,0
field,"res.user,calendars",0,Calendars,Календари,0
help,"calendar.calendar,owner",0,The user must have an email,,0
help,"calendar.date,date",0,"Ignore time of field ""Date"", but handle as date only.","Время игнорируется в поле ""Дата"", действует только дата",0
help,"calendar.event,uuid",0,Universally Unique Identifier,Универсальный уникальный идентификатор,0
help,"calendar.rdate,date",0,"Ignore time of field ""Date"", but handle as date only.","Время игнорируется в поле ""Дата"", действует только дата",0
help,"calendar.rrule,until_date",0,"Ignore time of field ""Until Date"", but handle as date only.","Время игнорируется в поле ""До даты"", действует только дата",0
model,"calendar.alarm,name",0,Alarm,Вызов,0
model,"calendar.attendee,name",0,Attendee,Участник,0
model,"calendar.calendar,name",0,Calendar,Календарь,0
model,"calendar.calendar-read-res.user,name",0,Calendar - read - User,Пользователи могут читать,0
model,"calendar.calendar-write-res.user,name",0,Calendar - write - User,Пользователи могут писать,0
model,"calendar.category,name",0,Category,Категории,0
model,"calendar.date,name",0,Calendar Date,День календаря,0
model,"calendar.event,name",0,Event,Событие,0
model,"calendar.event-calendar.category,name",0,Event - Category,Категории - События,0
model,"calendar.event.alarm,name",0,Alarm,Вызов,0
model,"calendar.event.attendee,name",0,Attendee,Участник,0
model,"calendar.event.exdate,name",0,Exception Date,Дата исключения,0
model,"calendar.event.exrule,name",0,Exception Rule,Правило исключения,0
model,"calendar.event.rdate,name",0,Recurrence Date,Даты повторения,0
model,"calendar.event.rrule,name",0,Recurrence Rule,Правила повторения,0
model,"calendar.location,name",0,Location,Местоположение,0
model,"calendar.rdate,name",0,Recurrence Date,Даты повторения,0
model,"calendar.rrule,name",0,Recurrence Rule,Правила повторения,0
model,"ir.action,name",act_calendar_form,Calendars,Календари,0
model,"ir.action,name",act_calendar_form2,Calendars,Календари,0
model,"ir.action,name",act_event_form,Events,,0
model,"ir.action,name",act_event_form2,Events,,0
model,"ir.action,name",act_event_form3,Events,,0
model,"ir.ui.menu,name",menu_calendar,Calendar Management,Календари,0
model,"ir.ui.menu,name",menu_calendar_form,Calendars,Календари,0
model,"ir.ui.menu,name",menu_calendar_form2,New Calendar,Новый календарь,0
model,"ir.ui.menu,name",menu_event_form,Events,События,0
model,"ir.ui.menu,name",menu_event_form2,New Event,Новое событие,0
model,"res.group,name",group_calendar_admin,Calendar Administration,Управление календарем,0
selection,"calendar.attendee,status",0,,,0
selection,"calendar.attendee,status",0,Accepted,Подтверждено,0
selection,"calendar.attendee,status",0,Declined,Отклонено,0
selection,"calendar.attendee,status",0,Delegated,Делегировано,0
selection,"calendar.attendee,status",0,Needs Action,Требуется действие,0
selection,"calendar.attendee,status",0,Tentative,Предварительный,0
selection,"calendar.event,classification",0,Confidential,Конфиденциальное,0
selection,"calendar.event,classification",0,Private,Личное,0
selection,"calendar.event,classification",0,Public,Публичное,0
selection,"calendar.event,status",0,,,0
selection,"calendar.event,status",0,Cancelled,Отмененно,0
selection,"calendar.event,status",0,Confirmed,Подтвержденно,0
selection,"calendar.event,status",0,Tentative,Предварительный,0
selection,"calendar.event,transp",0,Opaque,Непрозрачный,0
selection,"calendar.event,transp",0,Transparent,Прозрачный,0
selection,"calendar.rrule,freq",0,Daily,Ежедневный,0
selection,"calendar.rrule,freq",0,Hourly,Ежечасный,0
selection,"calendar.rrule,freq",0,Minutely,Ежеминутно,0
selection,"calendar.rrule,freq",0,Monthly,Ежемесячно,0
selection,"calendar.rrule,freq",0,Secondly,Ежесекудно,0
selection,"calendar.rrule,freq",0,Weekly,Еженедельно,0
selection,"calendar.rrule,freq",0,Yearly,Ежегодно,0
selection,"calendar.rrule,wkst",0,Friday,Пятница,0
selection,"calendar.rrule,wkst",0,Monday,Понедельник,0
selection,"calendar.rrule,wkst",0,Saturday,Суббота,0
selection,"calendar.rrule,wkst",0,Sunday,Воскресенье,0
selection,"calendar.rrule,wkst",0,Thursday,Четверг,0
selection,"calendar.rrule,wkst",0,Tuesday,Вторник,0
selection,"calendar.rrule,wkst",0,Wednesday,Среда,0
view,calendar.calendar,0,Calendar,Календарь,0
view,calendar.calendar,0,Calendars,Календари,0
view,calendar.calendar,0,General,Основной,0
view,calendar.calendar,0,Security,Доступ,0
view,calendar.category,0,Categories,Категория,0
view,calendar.category,0,Category,Категории,0
view,calendar.event,0,Attendees,Участники,0
view,calendar.event,0,Categories,Категория,0
view,calendar.event,0,Event,Событие,0
view,calendar.event,0,Events,События,0
view,calendar.event,0,General,Основной,0
view,calendar.event,0,Occurences,Повторение,0
view,calendar.event.attendee,0,Attendee,Участник,0
view,calendar.event.attendee,0,Attendees,Участники,0
view,calendar.event.exdate,0,Exception Date,Дата исключения,0
view,calendar.event.exdate,0,Exception Dates,Дата исключения,0
view,calendar.event.exrule,0,Exception Rule,Правило исключения,0
view,calendar.event.exrule,0,Exception Rules,Правила исключения,0
view,calendar.event.rdate,0,Recurrence Date,Даты повторения,0
view,calendar.event.rdate,0,Recurrence Dates,Даты повторения,0
view,calendar.event.rrule,0,Recurrence Rule,Правила повторения,0
view,calendar.event.rrule,0,Recurrence Rules,Правила повторения,0
view,calendar.location,0,Location,Местоположение,0
view,calendar.location,0,Locations,Местоположения,0
