type,name,res_id,src,value,fuzzy
selection,"calendar.rrule,freq",0,Hourly,Ежечасно,0
selection,"calendar.rrule,freq",0,Minutely,Ежеминутно,0
selection,"calendar.rrule,freq",0,Monthly,Месечно,0
selection,"calendar.rrule,freq",0,Secondly,Всяка секунда,0
selection,"calendar.rrule,freq",0,Weekly,Седмично,0
selection,"calendar.rrule,freq",0,Yearly,Годишно,0
selection,"calendar.rrule,wkst",0,Friday,Петък,0
selection,"calendar.rrule,wkst",0,Monday,Понеделник,0
selection,"calendar.rrule,wkst",0,Saturday,Събота,0
selection,"calendar.rrule,wkst",0,Sunday,Неделя,0
selection,"calendar.rrule,wkst",0,Thursday,Четвъртък,0
selection,"calendar.rrule,wkst",0,Tuesday,Вторник,0
selection,"calendar.rrule,wkst",0,Wednesday,Четвъртък,0
view,calendar.calendar,0,Calendar,Календар,0
view,calendar.calendar,0,Calendars,Календари,0
view,calendar.calendar,0,General,Основен,0
view,calendar.calendar,0,Security,Сигурност,0
view,calendar.category,0,Categories,Категории,0
view,calendar.category,0,Category,Категория,0
view,calendar.event,0,Attendees,Присъстващи,0
view,calendar.event,0,Categories,Категории,0
view,calendar.event,0,Event,Събитие,0
view,calendar.event,0,Events,Събития,0
view,calendar.event,0,General,Основен,0
view,calendar.event,0,Occurences,Събития,0
view,calendar.event.attendee,0,Attendee,Присъстващ,0
view,calendar.event.attendee,0,Attendees,Присъстващи,0
view,calendar.event.exdate,0,Exception Date,Дата на грешка,0
view,calendar.event.exdate,0,Exception Dates,Дати на грешките,0
view,calendar.event.exrule,0,Exception Rule,Правило при грешка,0
view,calendar.event.exrule,0,Exception Rules,Правила при грешка,0
view,calendar.event.rdate,0,Recurrence Date,Повтаряща се дата,0
view,calendar.event.rdate,0,Recurrence Dates,Дати на повторяемост,0
view,calendar.event.rrule,0,Recurrence Rule,Правило за повторение,0
view,calendar.event.rrule,0,Recurrence Rules,Правила за повторяемост,0
view,calendar.location,0,Location,Местоположение,0
view,calendar.location,0,Locations,Местонахождения,0
