type,name,res_id,src,value,fuzzy
model,"calendar.todo.exdate,name",0,Exception Date,Ausnahmedatum,0
model,"calendar.todo.exrule,name",0,Exception Rule,Ausnahmeregel,0
model,"calendar.todo.rdate,name",0,Todo Recurrence Date,Aufgabe Wiederholungsdatum,0
model,"calendar.todo.rrule,name",0,Recurrence Rule,Wiederholungsregel,0
model,"ir.action,name",act_todo_form,Todos,Aufgaben,0
model,"ir.action,name",act_todo_form2,Todos,Aufgaben,0
model,"ir.action,name",act_todo_form3,Todos,Aufgaben,0
model,"ir.ui.menu,name",menu_todo_form,Todos,Aufgaben,0
model,"ir.ui.menu,name",menu_todo_form2,New Todo,Neue Aufgabe,0
selection,"calendar.todo,classification",0,Confidential,Vertraulich,0
selection,"calendar.todo,classification",0,Private,Privat,0
selection,"calendar.todo,classification",0,Public,Öffentlich,0
selection,"calendar.todo,status",0,,,0
selection,"calendar.todo,status",0,Cancelled,Abgesagt,0
selection,"calendar.todo,status",0,Completed,Abgeschlossen,0
selection,"calendar.todo,status",0,In-Process,In Arbeit,0
selection,"calendar.todo,status",0,Needs-Action,Benötigt Eingriff,0
view,calendar.todo,0,Attendees,Teilnehmer,0
view,calendar.todo,0,Categories,Kategorien,0
view,calendar.todo,0,General,Allgemein,0
view,calendar.todo,0,Occurences,Ereignisse,0
view,calendar.todo,0,Recurrences,Wiederholungen,0
view,calendar.todo,0,Todo,Aufgabe,0
view,calendar.todo,0,Todos,Aufgaben,0
view,calendar.todo.attendee,0,Attendee,Teilnehmer,0
view,calendar.todo.attendee,0,Attendees,Teilnehmer,0
view,calendar.todo.exdate,0,Exception Date,Ausnahmedatum,0
view,calendar.todo.exdate,0,Exception Dates,Ausnahmedaten,0
view,calendar.todo.exrule,0,Exception Rule,Ausnahmeregel,0
view,calendar.todo.exrule,0,Exception Rules,Ausnahmeregeln,0
view,calendar.todo.rdate,0,Recurrence Date,Wiederholungsdatum,0
view,calendar.todo.rdate,0,Recurrence Dates,Wiederholungsdaten,0
view,calendar.todo.rrule,0,Recurrence Rule,Wiederholungsregel,0
view,calendar.todo.rrule,0,Recurrence Rules,Wiederholungsregeln,0
