type,name,res_id,src,value,fuzzy
field,"calendar.todo.attendee,calendar_attendee",0,Calendar Attendee,Календарь участников,0
field,"calendar.todo.attendee,rec_name",0,Name,Наименование,0
field,"calendar.todo.attendee,todo",0,Todo,Дело,0
field,"calendar.todo.exdate,calendar_date",0,Calendar Date,День календаря,0
field,"calendar.todo.exdate,calendar_rdate",0,Calendar RDate,День календаря,0
field,"calendar.todo.exdate,rec_name",0,Name,Наименование,0
field,"calendar.todo.exdate,todo",0,Todo,Дело,0
field,"calendar.todo.exrule,calendar_rrule",0,Calendar RRule,Правила календаря,0
field,"calendar.todo.exrule,rec_name",0,Name,Наименование,0
field,"calendar.todo.exrule,todo",0,Todo,Дело,0
field,"calendar.todo.rdate,calendar_date",0,Calendar Date,День календаря,0
field,"calendar.todo.rdate,calendar_rdate",0,Calendar RDate,День календаря,0
field,"calendar.todo.rdate,rec_name",0,Name,Наименование,0
field,"calendar.todo.rdate,todo",0,Todo,Дело,0
field,"calendar.todo.rrule,calendar_rrule",0,Calendar RRule,Правила календаря,0
field,"calendar.todo.rrule,rec_name",0,Name,Наименование,0
field,"calendar.todo.rrule,todo",0,Todo,Дело,0
help,"calendar.todo,uuid",0,Universally Unique Identifier,Универсальный уникальный идентификатор,0
model,"calendar.todo,name",0,Todo,Дело,0
model,"calendar.todo-calendar.category,name",0,Todo - Category,Категории - Дел,0
model,"calendar.todo.alarm,name",0,Alarm,Вызов,0
model,"calendar.todo.attendee,name",0,Attendee,Участник,0
model,"calendar.todo.exdate,name",0,Exception Date,Дата исключения,0
model,"calendar.todo.exrule,name",0,Exception Rule,Правило исключения,0
model,"calendar.todo.rdate,name",0,Todo Recurrence Date,Дела повторяющиеся по дате,0
model,"calendar.todo.rrule,name",0,Recurrence Rule,Правила повторения,0
model,"ir.action,name",act_todo_form,Todos,,0
model,"ir.action,name",act_todo_form2,Todos,,0
model,"ir.action,name",act_todo_form3,Todos,,0
model,"ir.ui.menu,name",menu_todo_form,Todos,Задачи,0
model,"ir.ui.menu,name",menu_todo_form2,New Todo,Новая задача,0
selection,"calendar.todo,classification",0,Confidential,Конфиденциальное,0
selection,"calendar.todo,classification",0,Private,Личное,0
selection,"calendar.todo,classification",0,Public,Публичное,0
selection,"calendar.todo,status",0,,,0
selection,"calendar.todo,status",0,Cancelled,Отмененно,0
selection,"calendar.todo,status",0,Completed,Выполнен,0
selection,"calendar.todo,status",0,In-Process,В процессе,0
selection,"calendar.todo,status",0,Needs-Action,Требуется действие,0
view,calendar.todo,0,Attendees,Участники,0
view,calendar.todo,0,Categories,Категория,0
view,calendar.todo,0,General,Основной,0
view,calendar.todo,0,Occurences,Повторение,0
view,calendar.todo,0,Todo,Дело,0
view,calendar.todo,0,Todos,Дела,0
view,calendar.todo.attendee,0,Attendee,Участник,0
view,calendar.todo.attendee,0,Attendees,Участники,0
view,calendar.todo.exdate,0,Exception Date,Дата исключения,0
view,calendar.todo.exdate,0,Exception Dates,Дата исключения,0
view,calendar.todo.exrule,0,Exception Rule,Правило исключения,0
view,calendar.todo.exrule,0,Exception Rules,Правила исключения,0
view,calendar.todo.rdate,0,Recurrence Date,Даты повторения,0
view,calendar.todo.rdate,0,Recurrence Dates,Даты повторения,0
view,calendar.todo.rrule,0,Recurrence Rule,Правила повторения,0
view,calendar.todo.rrule,0,Recurrence Rules,Правила повторения,0
